The WORST EXPERIENCE EVER.,0
Must have been an off night at this place.,0
My friend loved the salmon tartar.,1
Won't go back.,0
Extremely Tasty!,1
Waitress was good though!,1
Soggy and not good.,0
The Jamaican mojitos are delicious.,1
Which are small and not worth the price.,0
The service was a bit lacking.,0
Hopefully this bodes for them going out of business and someone who can cook can come in.,0
I loved the bacon wrapped dates.,1
This is an unbelievable BARGAIN!,1
The folks at Otto always make us feel so welcome and special.,1
Very very fun chef.,1
Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's.,1
Now this dish was quite flavourful.,1
By this time our side of the restaurant was almost empty so there was no excuse.,0
Much better than the other AYCE sushi place I went to in Vegas.,1
The lighting is just dark enough to set the mood.,1
Owner's are really great people.!,1
There is nothing privileged about working/eating there.,0
The Greek dressing was very creamy and flavorful.,1
Now the pizza itself was good the peanut sauce was very tasty.,1
We had 7 at our table and the service was pretty fast.,1
Fantastic service here.,1
I as well would've given godfathers zero stars if possible.,0
They know how to make them here.,1
very tough and very short on flavor!,0
I hope this place sticks around.,1
The restaurant atmosphere was exquisite.,1
The seafood was fresh and generous in portion.,1
Just as good as when I had it more than a year ago!,1
The Veggitarian platter is out of this world!,1
You cant go wrong with any of the food here.,1
You can't beat that.,1
The chefs were friendly and did a good job.,1
I liked the patio and the service was outstanding.,1
The goat taco didn't skimp on the meat and wow what FLAVOR!,1
I think not again,0
I had the mac salad and it was pretty bland so I will not be getting that again.,0
I went to Bachi Burger on a friend's recommendation and was not disappointed.,1
Service stinks here!,0
I waited and waited.,0
I would definitely recommend the wings as well as the pizza.,1
Great Pizza and Salads!,1
We waited an hour for what was a breakfast I could have done 100 times better at home.,0
This place is amazing!,1
Waited 2 hours & never got either of our pizzas as many other around us who came in later did!,0
Just don't know why they were so slow.,0
I didn't know pulled pork could be soooo delicious.,1
Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.,0
I love the fact that everything on their menu is worth it.,1
Never again will I be dining at this place!,0
The food was excellent and service was very good.,1
Good beer & drink selection and good food selection.,1
Please stay away from the shrimp stir fried noodles.,0
Food was really boring.,0
This greedy corporation will NEVER see another dime from me!,0
I did not expect this to be so good!,1
Fantastic food!,1
She ordered a toasted English muffin that came out untoasted.,0
The food was very good.,1
Never going back.,0
The bus boy on the other hand was so rude.,0
The only downside is the service.,0
Service was exceptional and food was a good as all the reviews.,1
You won't be disappointed.,1
When my mom and I got home she immediately got sick and she only had a few bites of salad.,0
The servers are not pleasant to deal with and they don't always honor Pizza Hut coupons.,0
Everything was gross.,0
I love this place.,1
Great service and food.,1
There is nothing authentic about this place.,0
the spaghetti is nothing special whatsoever.,0
The vegetables are so fresh and the sauce feels like authentic Thai.,1
It's worth driving up from Tucson!,1
Pretty good beer selection too.,1
5 stars for the brick oven bread app!,1
We sat another ten minutes and finally gave up and left.,0
He was terrible!,0
Everyone is treated equally special.,1
It shouldn't take 30 min for pancakes and eggs.,0
As always the evening was wonderful and the food delicious!,1
Best fish I've ever had in my life!,1
The buffet is small and all the food they offered was BLAND.,0
This is an Outstanding little restaurant with some of the Best Food I have ever tasted.,1
Pretty cool I would say.,1
Definitely a turn off for me & i doubt I'll be back unless someone else is buying.,0
Server did a great job handling our large rowdy table.,1
My wife had the Lobster Bisque soup which was lukewarm.,0
Would come back again if I had a sushi craving while in Vegas.,1
He deserves 5 stars.,1
I left with a stomach ache and felt sick the rest of the day.,0
They dropped more than the ball.,0
And the beans and rice were mediocre at best.,0
I took back my money and got outta there.,0
RUDE & INCONSIDERATE MANAGEMENT.,0
I won't be back.,0
They have great dinners.,1
The service was outshining & I definitely recommend the Halibut.,1
The food was terrible.,0
WILL NEVER EVER GO BACK AND HAVE TOLD MANY PEOPLE WHAT HAD HAPPENED.,0
I don't recommend unless your car breaks down in front of it and you are starving.,0
I will come back here every time I'm in Vegas.,1
This place deserves one star and 90% has to do with the food.,0
This is a disgrace.,0
Def coming back to bowl next time,1
We walked away stuffed and happy about our first Vegas buffet experience.,1
Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.,1
I'm probably one of the few people to ever go to Ians and not like it.,0
Kids pizza is always a hit too with lots of great side dish options for the kiddos!,1
Service is perfect and the family atmosphere is nice to see.,1
Cooked to perfection and the service was impeccable.,1
This one is simply a disappointment.,0
I don't have to be an accountant to know I'm getting screwed!,0
Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.,1
Left very frustrated.,0
I'll definitely be in soon again.,1
Food was really good and I got full petty fast.,1
Service was fantastic.,1
TOTAL WASTE OF TIME.,0
I don't know what kind it is but they have the best iced tea.,1
I can assure you that you won't be disappointed.,1
I can take a little bad service but the food sucks.,0
But now I was completely grossed out.,0
I really enjoyed eating here.,1
First time going but I think I will quickly become a regular.,1
We've tried to like this place but after 10+ times I think we're done with them.,0
What a mistake that was!,0
No complaints!,1
This is some seriously good pizza and I'm an expert/connisseur on the topic.,1
Waiter was a jerk.,0
These are the nicest restaurant owners I've ever come across.,1
I never come again.,0
Service is quick and friendly.,1
Ordered an appetizer and took 40 minutes and then the pizza another 10 minutes.,0
So absolutley fantastic.,1
It was a huge awkward 1.5lb piece of cow that was 3/4ths gristle and fat.,0
definitely will come back here again.,1
I like Steiners because it's dark and it feels like a bar.,1
Wow very spicy but delicious.,1
I'll take my business dinner dollars elsewhere.,0
I'd love to go back.,1
Nothing special.,0
Each day of the week they have a different deal and it's all so delicious!,1
Will not be back.,0
Sauce was tasteless.,0
My ribeye steak was cooked perfectly and had great mesquite flavor.,1
I don't think we'll be going back anytime soon.,0
Food was so gooodd.,1
I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.,0
I was so insulted.,0
The last 3 times I had lunch here has been bad.,0
The chicken wings contained the driest chicken meat I have ever eaten.,0
Best tater tots in the southwest.,1
We loved the place.,1
Definitely not worth the $3 I paid.,0
Im in AZ all the time and now have my new spot.,1
The manager was the worst.,0
The inside is really quite nice and very clean.,1
The food was outstanding and the prices were very reasonable.,1
I don't think I'll be running back to Carly's anytime soon for food.,0
This was my first and only Vegas buffet and it did not disappoint.,1
The one down note is the ventilation could use some upgrading.,0
Great pork sandwich.,1
Don't waste your time here.,0
We enjoy their pizza and brunch.,1
The steaks are all well trimmed and also perfectly cooked.,1
We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,1
I LOVED it!,1
We asked for the bill to leave without eating and they didn't bring that either.,0
Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.,0
The selection of food was not the best.,0
Delicious and I will absolutely be back!,1
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1
I dont think I will be back for a very long time.,0
How awesome is that.,1
I will be back many times soon.,1
The menu had so much good stuff on it i could not decide!,1
Their daily specials are always a hit with my group.,1
And then tragedy struck.,0
The pancake was also really good and pretty large at that.,1
Their monster chicken fried steak and eggs is my all time favorite.,1
Waitress was sweet and funny.,1
Cant say enough good things about this place.,1
The ambiance was incredible.,1
The waitress and manager are so friendly.,1
I would not recommend this place.,0
Overall I wasn't very impressed with Noca.,0
My gyro was basically lettuce only.,0
Terrible service!,0
Thoroughly disappointed!,0
By far the BEST cheesecurds we have ever had!,1
Reasonably priced also!,1
Everything was perfect the night we were in.,1
The food is very good for your typical bar food.,1
it was a drive to get there.,0
If you haven't gone here GO NOW!,1
first time there and might just be the last.,0
Those burgers were amazing.,1
And it was way to expensive.,0
This was my first time and I can't wait until the next.,1
The bartender was also nice.,1
Everything was good and tasty!,1
Terrible management.,0
An excellent new restaurant by an experienced Frenchman.,1
If there were zero stars I would give it zero stars.,0
Worst martini ever!,0
The steak and the shrimp are in my opinion the best entrees at GC.,1
I had the opportunity today to sample your amazing pizzas!,1
The yellowtail carpaccio was melt in your mouth fresh.,1
I won't try going back there even if it's empty.,0
Just spicy enough.. Perfect actually.,1
Last night was my second time dining here and I was so happy I decided to go back!,1
The desserts were a bit strange.,0
My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.,1
Nice ambiance.,1
I would recommend saving room for this!,1
I guess maybe we went on an off night but it was disgraceful.,0
AVOID THIS ESTABLISHMENT!,0
I think this restaurant suffers from not trying hard enough.,0
All of the tapas dishes were delicious!,1
I *heart* this place.,1
My salad had a bland vinegrette on the baby greens and hearts of Palm.,0
After two I felt disgusting.,0
A good time!,1
I believe that this place is a great stop for those with a huge belly and hankering for sushi.,1
Generous portions and great taste.,1
I will never go back to this place and will never ever recommended this place to anyone!,0
Food was delicious!,1
I consider this theft.,0
We recently witnessed her poor quality of management towards other guests as well.,0
Waited and waited and waited.,0
Our server was super nice and checked on us many times.,1
I swung in to give them a try but was deeply disappointed.,0
Service was good and the company was better!,1
The staff are also very friendly and efficient.,1
Over rated.,0
Their steaks are 100% recommended!,1
After I pulled up my car I waited for another 15 minutes before being acknowledged.,0
Great food and great service in a clean and friendly setting.,1
I hate those things as much as cheap quality black olives.,0
The kids play area is NASTY!,0
Great place fo take out or eat in.,1
The waitress was friendly and happy to accomodate for vegan/veggie options.,1
OMG I felt like I had never eaten Thai food until this dish.,1
It was a pale color instead of nice and char and has NO flavor.,0
The croutons also taste homemade which is an extra plus.,1
I got home to see the driest damn wings ever!,0
It'll be a regular stop on my trips to Phoenix!,1
I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.,1
Not good for the money.,0
I miss it and wish they had one in Philadelphia!,1
They also have the best cheese crisp in town.,1
Couldn't ask for a more satisfying meal.,1
The food is good.,1
It was awesome.,1
I just wanted to leave.,0
I will not be eating there again.,0
I checked out this place a couple years ago and was not impressed.,0
An absolute must visit!,1
The cow tongue and cheek tacos are amazing.,1
My friend did not like his Bloody Mary.,0
They really want to make your experience a good one.,1
I will not return.,0
I had the chicken Pho and it tasted very bland.,0
The grilled chicken was so tender and yellow from the saffron seasoning.,1
Pretty awesome place.,1
Ambience is perfect.,1
Any grandmother can make a roasted chicken better than this one.,0
I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.,0
Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,1
The roast beef sandwich tasted really good!,1
Ordered burger rare came in we'll done.,0
We were promptly greeted and seated.,1
Tried to go here for lunch and it was a madhouse.,0
This is a good joint.,1
The Macarons here are insanely good.,1
I'm not eating here!,0
Maybe if they weren't cold they would have been somewhat edible.,0
This place has a lot of promise but fails to deliver.,0
Very bad Experience!,0
What a mistake.,0
Food was average at best.,0
Great food.,1
We won't be going back anytime soon!,0
Very Very Disappointed ordered the $35 Big Bay Plater.,0
Great place to relax and have an awesome burger and beer.,1
The patio seating was very comfortable.,1
The fried rice was dry as well.,0
Hands down my favorite Italian restaurant!,1
It was just not a fun experience.,1
The atmosphere was great with a lovely duo of violinists playing songs we requested.,1
The owners are super friendly and the staff is courteous.,1
Both great!,1
Eclectic selection.,1
The sweet potato tots were good but the onion rings were perfection or as close as I have had.,1
The staff was very attentive.,1
Google mediocre and I imagine Smashburger will pop up.,0
dont go here.,0
I promise they won't disappoint.,1
As a sushi lover avoid this place by all means.,0
What a great double cheeseburger!,1
Awesome service and food.,1
I can't wait to go back.,1
The plantains were the worst I've ever tasted.,0
It's a great place and I highly recommend it.,1
Service was slow and not attentive.,0
Your staff spends more time talking to themselves than me.,0
Damn good steak.,1
Total brunch fail.,0
It was absolutely amazing.,1
will definitely be back!,1
The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1
I was mortified.,0
I wasn't really impressed with Strip Steak.,0
Our server was very nice and attentive as were the other serving staff.,1
The cashier was friendly and even brought the food out to me.,1
I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.,0
The atmosphere here is fun.,1
Would not recommend to others.,0
Not my thing.,0
If you are reading this please don't go there.,0
They have a really nice atmosphere.,1
We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,0
The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,1
Awesome selection of beer.,1
Great food and awesome service!,1
The Han Nan Chicken was also very tasty.,1
Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0
Nicest Chinese restaurant I've been in a while.,1
They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1
I love the decor with the Chinese calligraphy wall paper.,1
Never had anything to complain about here.,1
The restaurant is very clean and has a family restaurant feel to it.,1
It was way over fried.,0
I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,0
Will not be back!,0
There was a warm feeling with the service and I felt like their guest for a special treat.,1
An extensive menu provides lots of options for breakfast.,1
Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,1
We were sat right on time and our server from the get go was FANTASTIC!,1
I had to wait over 30 minutes to get my drink and longer to get 2 arepas.,0
This is a GREAT place to eat!,1
The jalapeno bacon is soooo good.,1
The service was poor and thats being nice.,0
The place was not clean and the food oh so stale!,0
But the service was beyond bad.,0
Tasted like dirt.,0
One of the few places in Phoenix that I would definately go back to again .,1
The block was amazing.,1
* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,1
My sashimi was poor quality being soggy and tasteless.,0
The flair bartenders are absolutely amazing!,1
Their frozen margaritas are WAY too sugary for my taste.,0
These were so good we ordered them twice.,1
My girlfriend's veal was very bad.,0
I had a pretty satifying experience.,1
Join the club and get awesome offers via email.,1
Bland and flavorless is a good way of describing the barely tepid meat.,0
The nachos are a MUST HAVE!,1
We will not be coming back.,0
When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,1
Once your food arrives it's meh.,0
Paying $7.85 for a hot dog and fries that looks like it came out of a kid's meal at the Wienerschnitzel is not my idea of a good meal.,0
The classic Maine Lobster Roll was fantastic.,1
Mediocre food.,0
Once you get inside you'll be impressed with the place.,1
I'm super pissd.,0
And service was super friendly.,1
Why are these sad little vegetables so overcooked?,0
This place was such a nice surprise!,1
I could eat their bruschetta all day it is devine.,1
Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.,0
The service was terrible though.,0
I love this place.,1
I can say that the desserts were yummy.,1
The food was terrible.,0
The seasonal fruit was fresh white peach puree.,1
It kept getting worse and worse so now I'm officially done.,0
This place should honestly be blown up.,0
But I definitely would not eat here again.,0
Do not waste your money here!,0
I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,1
The crêpe was delicate and thin and moist.,1
Awful service.,0
Won't ever go here again.,0
Food quality has been horrible.,0
For that price I can think of a few place I would have much rather gone.,0
The service here is fair at best.,0
Do yourself a favor and stay away from this dish.,0
Very poor service.,0
No one at the table thought the food was above average or worth the wait that we had for it.,0
They were excellent.,1
I paid the bill but did not tip because I felt the server did a terrible job.,0
Just had lunch here and had a great experience.,1
I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.,0
Food is way overpriced and portions are fucking small.,0
I recently tried Caballero's and I have been back every week since!,1
The food came out at a good pace.,1
I won't be back.,0
We could not believe how dirty the oysters were!,0
This place deserves no stars.,0
I would not recommend this place.,0
the potatoes were great and so was the biscuit.,1
I probably would not go here again.,0
So flavorful and has just the perfect amount of heat.,1
The price is reasonable and the service is great.,1
My fella got the huevos rancheros and they didn't look too appealing.,0
Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,1
I probably won't be coming back here.,0
Worst food/service I've had in a while.,0
Talk about great customer service of course we will be back.,1
I love their fries and their beans.,1
Always a pleasure dealing with him.,1
This place is awesome if you want something light and healthy during the summer.,1
The feel of the dining room was more college cooking course than high class dining and the service was slow at best.,0
this is the worst sushi i have ever eat besides Costco's.,0
My boyfriend and i sat at the bar and had a completely delightful experience.,1
Weird vibe from owners.,0
There was hardly any meat.,0
I've had better bagels from the grocery store.,0
Go To Place for Gyros.,1
I found a six inch long piece of wire in my salsa.,0
We definately enjoyed ourselves.,1
I had about two bites and refused to eat anymore.,0
The service was extremely slow.,0
Seriously killer hot chai latte.,1
My boyfriend tried the Mediterranean Chicken Salad and fell in love.,1
Their rotating beers on tap is also a highlight of this place.,1
Pricing is a bit of a concern at Mellow Mushroom.,0
Worst Thai ever.,0
If you stay in Vegas you must get breakfast here at least once.,1
I want to first say our server was great and we had perfect service.,1
The pizza selections are good.,1
Highly unprofessional and rude to a loyal patron!,0
Spend your money elsewhere.,0
The Buffet at Bellagio was far from what I anticipated.,0
After the disappointing dinner we went elsewhere for dessert.,0
We won't be returning.,0
This is my new fav Vegas buffet spot.,1
I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.,0
I'm not impressed with the concept or the food.,0
The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.,0
I got food poisoning here at the buffet.,0
They brought a fresh batch of fries and I was thinking yay something warm but no!,0
This place is disgusting!,0
The RI style calamari was a joke.,0
It also took her forever to bring us the check when we asked for it.,0
Disappointing experience.,0
WAAAAAAyyyyyyyyyy over rated is all I am saying.,0
We won't be going back.,0
The place was fairly clean but the food simply wasn't worth it.,0
Don't bother coming here.,0
It was equally awful.,0
Probably not in a hurry to go back.,0
very slow at seating even with reservation.,0
Not good by any stretch of the imagination.,0
The cashew cream sauce was bland and the vegetables were undercooked.,0
This place is horrible and way overpriced.,0
It wasn't busy at all and now we know why.,0
The tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu.,0
But then they came back cold.,0
The real disappointment was our waiter.,0
The only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach.,0
If someone orders two tacos don't' you think it may be part of customer service to ask if it is combo or ala cart?,0
She was quite disappointed although some blame needs to be placed at her door.,0
Del Taco is pretty nasty and should be avoided if possible.,0
It's NOT hard to make a decent hamburger.,0
But I don't like it.,0
Hell no will I go back,0
We've have gotten a much better service from the pizza place next door than the services we received from this restaurant.,0
I immediately said I wanted to talk to the manager but I did not want to talk to the guy who was doing shots of fireball behind the bar.,0
The ambiance isn't much better.,0
The food wasn't good.,0
Overpriced for what you are getting.,0
I vomited in the bathroom mid lunch.,0
We started with the tuna sashimi which was brownish in color and obviously wasn't fresh.,0
Food was below average.,0
It sure does beat the nachos at the movies but I would expect a little bit more coming from a restaurant.,0
It really is impressive that the place hasn't closed down.,0
I would avoid this place if you are staying in the Mirage.,0
The refried beans that came with my meal were dried out and crusty and the food was bland.,0
Spend your money and time some place else.,0
A lady at the table next to us found a live green caterpillar In her salad.,0
the presentation of the food was awful.,0
I can't tell you how disappointed I was.,0
I think food should have flavor and texture and both were lacking.,0
Appetite instantly gone.,0
Overall I was not impressed and would not go back.,0
Very little music or anything to speak of.,0
The best scene in the movie was when Gerardo is trying to find a song that keeps running through his head.,1
Wasted two hours.,0
A bit predictable.,0
Loved the casting of Jimmy Buffet as the science teacher.,1
And those baby owls were adorable.,1
The Songs Were The Best And The Muppets Were So Hilarious.,1
It Was So Cool.,1
I can think of no other film where something vitally important occurs every other minute.,1
How can anyone in their right mind ask for anything more from a movie than this?,1
This short film certainly pulls no punches.,0
Graphics is far from the best part of the game.,0
This is the number one best TH game in the series.,1
It deserves strong love.,1
It is an insane game.,1
Waste your money on this game.,1
This is the kind of money that is wasted properly.,1
Today the graphics are crap.,0
This game rocks.,1
It's PURE BRILLIANCE.,1
This was a flick doomed from its conception.,0
I wasn't the least bit interested.,0
But it's just not funny.,0
But even the talented Carrell can't save this.,0
The story itself is just predictable and lazy.,0
Totally believable.,1
Anne Heche was utterly convincing.,1
Sam Shepard's portrayal of a gung ho Marine was sobering.,1
I sat riveted to the TV screen.,1
All in all I give this one a resounding 9 out of 10.,1
I do think Tom Hanks is a good actor.,1
I enjoyed reading this book to my children when they were little.,1
I was very disappointed in the movie.,0
One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.,0
There is a totally unnecessary train/roller coaster scene.,0
There was absolutely no warmth or charm to these scenes or characters.,0
This movie totally grates on my nerves.,0
There are some generally great things in it.,1
Alexander Nevsky is a great film.,1
This if the first movie I've given a 10 to in years.,1
Give this one a look.,1
I gave it a 10,1
The Wind and the Lion is well written and superbly acted.,1
It is a true classic.,1
Definitely worth checking out.,1
The problem was the script.,0
It was horrendous.,0
There was NOTHING believable about it at all.,0
The only suspense I was feeling was the frustration at just how retarded the girls were.,0
MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.,1
The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.,1
The cast of veteran actors are more than just a nostalgia trip.,1
Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.,1
I don't think you will be disappointed.,1
Too politically correct.,0
Very disappointing.,0
An hour and a half I wish I could bring back.,0
But in terms of the writing it's very fresh and bold.,1
The directing and the cinematography aren't quite as good.,0
The directing seems too pretentious.,0
And generally the lines and plot is weaker than the average episode.,0
I really liked that.,1
A great film by a great director.,1
The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.,1
The music in the film is really nice too.,1
I'd advise anyone to go and see it.,1
Brilliant!,1
I liked this movie way too much.,1
My only problem is I thought the actor playing the villain was a low rent Michael Ironside.,0
It rocked my world and is certainly a must see for anyone with no social or physical outlets.,1
There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.,0
I could not stand to even watch it for very long for fear of losing I.Q.,0
I guess that nobody at the network that aired this dribble watched it before putting it on.,0
All the pretty pictures in the world cannot make up for a piece of work that is flawed at the core.,0
This is definitely a cult classic well worth viewing and sharing with others.,1
The fish is badly made and some of its underwater shots are repeated a thousand times in the film.,0
The only possible way this movie could be redeemed would be as MST3K fodder.,0
I paid too much.,0
It was so BORING!,0
No plot whatsoever!,0
Horrible!,0
Worst hour and a half of my life!Oh my gosh!,0
I had to walk out of the theatre for a few minutes just to get some relief!,0
I hate movies like that.,0
Awful.,0
I don't think I've ever gone to a movie and disliked it as much.,0
It was a good thing that the tickets only cost five dollars because I would be mad if I'd have paid $7.50 to see this crap.,0
I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.,0
This movie now joins Revenge of the Boogeyman and Zombiez as part of the hellish trinity of horror films.,0
I certainly do not mean this distinction in a good way.,0
I mean this in a terrible way.,0
This film has no redeeming features.,0
Everything is appalling.,0
The story is beyond stupid.,0
The kids are annoying.,0
Maybe there would be a reasonable explanation for this atrocity.,0
Highly unrecommended.,0
Nothing at all to recommend.,0
An excellent performance from Ms.,1
It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.,1
There were too many close ups.,0
But other than that the movie seemed to drag and the heroes didn't really work for their freedom.,0
But this movie is definitely a below average rent.,0
This movie is BAD.,0
So bad.,0
The film is way too long.,0
This is definitely one of the bad ones.,0
The movie I received was a great quality film for it's age.,1
John Wayne did an incredible job for being so young in the movie industry.,1
His on screen presence shined thought even though there were other senior actors on the screen with him.,1
I think that it is a must see older John Wayne film.,1
I really don't see how anyone could enjoy this movie.,0
Jamie Foxx absolutely IS Ray Charles.,1
His performance is simply genius.,1
Ray Charles is legendary.,1
Hitchcock is a great director.,1
Ironically I mostly find his films a total waste of time to watch.,0
It's this pandering to the audience that sabotages most of his films.,0
Hence the whole story lacks a certain energy.,0
There are the usual Hitchcock logic flaws.,0
Mishima is extremely uninteresting.,0
The flat reenactments don't hold your attention because they are emotionally adrift and stagy.,0
The character developments also lacked in depth.,0
Do not waste your time.,0
It was just too horrible.,0
But what really made it unwatchable was the direction.,0
The poor actors.,0
You can't even tell if they have any talent because they not only have pathetic lines to speak but the director gave them no action.,0
If you check the director's filmography on this site you will see why this film didn't have a chance.,0
This would not even be good as a made for TV flick.,0
No actress has been worse used that June Allison in this movie.,0
The dialogue sucked.,0
The soundtrack sucked.,0
The acting sucked.,0
The concert sequences just sucked.,0
That was nice.,1
That was funny.,1
It was so funny.,1
I came out of it feeling angry.,0
Thanks good a movie like this was done and released.,1
Up there with the best of Melville.,1
Everything about this film is simply incredible.,1
You truly take this journey through the eyes and soul of a child.,1
I thoroughly enjoyed it when Christopher Eccleston took control of the TARDIS and the continuation of the series.,1
I'm not sure what he was trying to do with this film.,0
If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.,0
There is a lot of beautiful places.,1
Here's where the movie really pi**ed me off.,0
And don't even get me started on the jerky camerawork.,0
When I saw it in the theater I thought I was going to be sick.,0
The acting was bad.,0
Really bad.,0
An AMAZING finale to possibly the BEST trilogy of all time!,1
Kieslowski never ceases to amaze me.,1
Three of the most visually appealing movies i've ever seen.,1
And his subtle connections between the three films are awesome.,1
10 out of 10 for both the movie and trilogy.,1
I literally vomited while watching this film.,0
I think i was one of the people who found this another one of roth's pearls.,1
In a most wonderful location lies a story of contrast.,1
All in all a beautiful directed film from Nicola's roeg wih a sublime cast.,1
This is such a fun and funny movie.,1
Highly entertaining at all angles.,1
It even has its sweet moments.,1
The telephone repair man was really funny and his reactions to the nuts and bitchy boss were truly genuine.,1
All the characters in this film are tremendously well played.,1
And I really did find them funny.,1
This is actually a very smart movie.,1
There is a brilliant twist ending.,1
I am so thrilled after seeing a movie like this.,1
I will never forget it now.,1
Which has more depth and character than the man underneath it.,0
The Malta settings are as dry and as barren as the dialogue.,0
This movie is terrible.,0
To call this movie a drama is ridiculous!,0
Started watching this but didn't believe in any of the characters.,0
In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.,0
It was a very superficial movie and it gave me the feeling that I was watching play rather than a film.,0
The characters were very 'stagey' and the storyline was a lot like a stage farce.,0
By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.,0
Glad I didn't pay to see it.,0
Didn't laugh or even smile once.,0
It is a really good show to watch.,1
It is very educational for children 1 to 8 years old.,1
Barney is definitely super DE duper.,1
is pretty funny.,1
Babie Bop is very cute.,1
The kids are very cool too.,1
It's just lame.,0
The guy who said he's had better dialogue with his potted plants has it right.,0
Everything about this movie is stupid.,0
It is shameful.,0
I would give this television series a 10 plus if i could.,1
I must say I have taped most of the episodes and i find myself watching them over and over again.,1
Now you know why I gave it a 10+!,1
I totally and absolutely recommend this movie to anyone who likes good wholesome family movies because that is exactly what this is.,1
The things that the four kids get themselves into is absolutely hilarious to watch.,1
This is one of the best movies out there that shows such strong sibling bond for each other.,1
Everything from acting to cinematography was solid.,1
Definitely worth checking out.,1
Damian is so talented and versatile in so many ways of writing and portraying different Characters on screen.,1
This movie has a cutting edge to it.,1
I felt as though her going to Ireland did absolutely nothing whatsoever.,0
The jerky camera movements were also annoying.,0
The plot was the same as pretty much every other cheap horror.,0
This was such an awesome movie that i bought it off of Ebay.,1
This totally UNfunny movie is so over the top and pathetic and unrealistic that throughout the whole 90 minutes of utter torture I probably looked at my watch about 70000 times!,0
Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.,0
All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.,0
They could be used as exemplars for any set designer.,1
The stories were powerful explorations of the nature of man and of art.,1
This is high adventure at its best.,1
Having to humour him just to get by and get through the day was so apt.,1
The most annoying thing about 'Cover Girl' is the way in which Rita Hayworth is put up on a pedestal.,0
The good cinematography also makes her and Monica Bellucci look very beautiful.,1
A good commentary of today's love and undoubtedly a film worth seeing.,1
It has northern humour and positive about the community it represents.,1
I rather enjoyed it.,1
I liked it.,1
I couldn't take them seriously.,0
It really created a unique feeling though.,1
Vivian Schilling did an excellent job with the script.,1
A world better than 95% of the garbage in the theatres today.,1
Her role was played well.,1
Not too screamy not to masculine but just right.,1
The camera really likes her in this movie.,1
I would have casted her in that role after ready the script.,1
Even worse than Ticker!,0
& That movie was bad.,0
It just blew.,0
Now we were chosen to be tortured with this disgusting piece of blatant American propaganda.,0
I am not a filmmaker nor am I a director but I would hide my head in the sand if I'd spent whatever amount of money and time on this movie.,0
It came free with a DVD player I bought but I still turned the thing off halfway through because I was embarrassed for Howell.,0
Both do good jobs and are quite amusing.,1
The last 15 minutes of movie are also not bad as well.,1
